,art_url,Amusement,Anger,Awe,Contentment,Disgust,Excitement,Fear,Sadness,Something Else,utterance,type
518,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000455.png,True,False,False,False,False,False,False,False,False,The piece looks sad and alone. The pice looks dark,StyleGAN2
519,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000455.png,False,False,False,True,False,False,False,False,False,"It looks like the people are embracing, so that is nice, but rather commonplace.",StyleGAN2
520,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000147.png,False,False,False,False,False,False,False,True,False,Looks like a dark and dirty room,StyleGAN2
521,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000147.png,False,False,False,False,False,False,True,False,False,This looks like a dark and spooky forest when dangerous things could be hiding.,StyleGAN2
522,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000147.png,False,False,False,False,False,False,False,True,False,"This image shows the darkness in everybody's head, there is a little light, but there is always darkness.",StyleGAN2
523,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000147.png,False,False,False,False,False,False,True,False,False,It makes me feel scared because it looks like an aftermath from a war,StyleGAN2
524,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000147.png,False,False,False,False,False,True,False,False,False,This image shows like excitement,StyleGAN2
525,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000654.png,False,False,False,False,False,False,False,True,False,The figure looks sad and the monochrome colours add to the feeling of sadness or loss.,StyleGAN2
526,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000654.png,False,False,False,False,False,False,False,False,True,"The expression on the person's face looks very determined, and makes me feel like I should work harder for my goals.",StyleGAN2
527,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000654.png,False,False,False,False,False,False,True,False,False,"The stern face of a woman staring out at me. She is challenging, angry and questioning.",StyleGAN2
528,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000654.png,False,True,False,False,False,False,False,False,False,"Her face says discontentment, or upset.",StyleGAN2
529,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000654.png,False,False,True,False,False,False,False,False,False,awe,StyleGAN2
530,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000437.png,False,False,False,False,True,False,False,False,False,The red shape in the middle reminds me of an open heart that is ready to burst.,StyleGAN2
531,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000437.png,False,False,False,False,True,False,False,False,False,Its not clear what the red part is but it resembles an internal organ,StyleGAN2
532,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000437.png,False,False,False,False,False,True,False,False,False,The woman is holding up a pretty red dress in anticipation of a party.,StyleGAN2
533,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000437.png,False,False,False,False,False,False,True,False,False,I feel like there is a head that has popped off the body.,StyleGAN2
534,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000437.png,False,False,False,False,True,False,False,False,False,the human head on a weirdly shaped body is creepy. Looks like a fish person,StyleGAN2
535,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000566.png,False,False,False,False,False,False,False,False,True,The clouds and mountains are realistic but something seems eerie in the middle of the painting.,StyleGAN2
536,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000566.png,False,False,False,True,False,False,False,False,False,"I like the contrast of orange and blue, looks like a nice seaside vista",StyleGAN2
537,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000566.png,False,False,False,True,False,False,False,False,False,Could this be a view from a cabin out all on its own off the grod? Somewhere where a weiter would go to focus on their next big murdery mystery.,StyleGAN2
538,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000566.png,True,False,False,False,False,False,False,False,False,Beautiful picture of people dancing in an empty field getting their party on.,StyleGAN2
539,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000566.png,False,False,False,False,False,False,True,False,False,The sky is overflowing with clouds and the atmosphere is lonely.,StyleGAN2
540,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000508.png,False,False,False,False,False,False,False,True,False,Some appears to have broken their beautiful camera.,StyleGAN2
541,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000508.png,False,False,True,False,False,False,False,False,False,Its very interesting,StyleGAN2
542,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000508.png,False,False,False,True,False,False,False,False,False,The yellow is warm and the structure of the shapes is pleasant to the eye. It looks clean yet unfocused and makes me want to get in closer.,StyleGAN2
543,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000508.png,False,False,True,False,False,False,False,False,False,Impressive - before cameras some one had to paint the royal gold trinket found in the ground.,StyleGAN2
544,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000508.png,False,False,False,False,False,False,False,False,True,It looks like some food on a strange table with odd chairs but it doesn't do anything for me so I feel nothing.,StyleGAN2
545,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000572.png,False,False,False,True,False,False,False,False,False,A sense of peace and relaxation through the warm colors and beach imagery used. Despite clouds the scene appears quite undisturbed.,StyleGAN2
546,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000572.png,False,False,False,False,False,False,False,False,True,I just find this one pretty good in uat the ocean and sand is fine but nothing particularly striking.,StyleGAN2
547,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000572.png,True,False,False,False,False,False,False,False,False,wow,StyleGAN2
548,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000572.png,False,False,False,True,False,False,False,False,False,The blue in the lake is very comparable to the sky above it.,StyleGAN2
549,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000572.png,False,False,False,True,False,False,False,False,False,All of the water is painted beautifully and is very relaxing,StyleGAN2
550,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000109.png,False,False,True,False,False,False,False,False,False,I like this picture bc my mind can create a story line,StyleGAN2
551,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000109.png,False,False,True,False,False,False,False,False,False,"Its colors are vivid and life-like, yet the style is psychedelic, so it combines familiar with unfamiliar.",StyleGAN2
552,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000109.png,True,False,False,False,False,False,False,False,False,A green mystical swampy area where you can look but not cross!,StyleGAN2
553,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000109.png,False,False,False,False,False,False,False,False,True,"Makes be confused, am I looking at trees or animals?",StyleGAN2
554,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000109.png,False,False,False,False,False,False,True,False,False,I associate the dark wood with sinister fairytales. I can inagine I can see shapes and paces within the dark trunks,StyleGAN2
555,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000311.png,True,False,False,False,False,False,False,False,False,The contasting colors of blue and orange are fun.,StyleGAN2
556,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000311.png,True,False,False,False,False,False,False,False,False,"Because of the little bear having a picnic on the big bears head, and many shades of orange",StyleGAN2
557,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000311.png,False,False,False,False,False,False,True,False,False,Strange unidentied figure in red is walking through at night as we sleep.,StyleGAN2
558,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000311.png,False,False,False,False,False,False,True,False,False,This picture has such a weird abstract look to it and the crimson colors are really terrifying,StyleGAN2
559,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000311.png,False,False,False,False,False,True,False,False,False,The red object in the painting looks like a chubby little girl being photographed on a pier.,StyleGAN2
560,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000583.png,False,False,False,False,False,True,False,False,False,This image shows like beautiful,StyleGAN2
561,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000583.png,False,False,False,False,False,True,False,False,False,A lady is posing for a photo.,StyleGAN2
562,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000583.png,False,False,False,False,False,False,False,True,False,"a lot of blues, a gloomy picture, a blurred look of a person in a room, like they are fading away",StyleGAN2
563,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000583.png,False,False,False,False,False,False,True,False,False,lost,StyleGAN2
564,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000583.png,False,False,False,True,False,False,False,False,False,the magical being in the foreground from heaven with blue colours either side,StyleGAN2
565,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000215.png,False,False,False,False,False,True,False,False,False,MUSICIANS GATHERED IN A HALL TO PERFORM,StyleGAN2
566,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000215.png,True,False,False,False,False,False,False,False,False,good,StyleGAN2
567,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000215.png,False,False,False,False,False,False,True,False,False,"I can't really make it out, but it looks very disturbed and makes me fearful.",StyleGAN2
568,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000215.png,False,False,False,False,False,False,True,False,False,"The dark colors make this look scary.  It is difficult to tell what the shapes are, but look like spiderwebs somewhat.",StyleGAN2
569,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000215.png,False,False,False,False,False,False,False,True,False,This painting makes me feel sad because of the darkness and how broken everything looks.,StyleGAN2
570,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000303.png,False,False,False,False,False,False,True,False,False,I see a dark creature decending upon a village in the snowy winter,StyleGAN2
571,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000303.png,False,False,False,False,False,True,False,False,False,"This picture makes me feel excited. I love the interspersed colors of blue, red, green, orange and yellow with the bold black strokes. It almost looks like a hand is tearing through the picture in the upper right hand side.",StyleGAN2
572,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000303.png,False,False,False,False,False,False,True,False,False,The wind is blowing heavily and the trees are dance to the riddim.,StyleGAN2
573,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000303.png,False,False,True,False,False,False,False,False,False,"This painting captures the light of the street and the dark, begining to swallow the Earth.",StyleGAN2
574,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000303.png,False,False,False,False,False,False,True,False,False,It looks like a large black monster looming over a surreal alien landscape.,StyleGAN2
575,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000099.png,False,False,False,False,False,False,True,False,False,The face of the figure looks like a scary marionette come to life,StyleGAN2
576,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000099.png,False,False,False,False,True,False,False,False,False,The face of the person is creepy and the dark background is scary,StyleGAN2
577,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000099.png,False,False,False,False,False,False,True,False,False,this being of god with its half body in red from being chopped in half,StyleGAN2
578,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000099.png,True,False,False,False,False,False,False,False,False,She is working and interacting with her surrounding. One leg is succeeding the other and it looks like she is walking. It feels interesting,StyleGAN2
579,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000099.png,False,False,False,True,False,False,False,False,False,MIDDLE AGES PICTURE OF A WOMAN SITTING WITH HER NEEDLE WORK ON HER LAP,StyleGAN2
580,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000158.png,False,False,True,False,False,False,False,False,False,Awe and wonder. The artist used the light and color to portrary depth and to highlight the figure in white.,StyleGAN2
581,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000158.png,False,False,False,False,False,False,False,True,False,The picture looks old because of the setting and faded background so it makes me wonder if the people who are in the foreheound are now dead,StyleGAN2
582,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000158.png,False,False,False,False,False,False,True,False,False,"The red, pink, purple and white colors seem to belong dresses that the maidens are wearing whom are in a cave hiding from the dragon like figure in the sky!",StyleGAN2
583,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000158.png,False,False,False,False,False,False,False,True,False,The people in the picture being real close together looks like they are at a funeral.,StyleGAN2
584,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000158.png,False,False,False,False,False,False,False,False,True,"The painting makes me feel questioning and curious about that period of time because of the contrasting red and blue colors and darker fading. It looks historic, dark, and internally creepy. The woman looking into a landscape makes me wonder what is back there and why they might find that facinating. The woman all look evil because of their tall hair and dark- faded clothes, so it makes me curious about why they would gather. The rustic architecture and arch falling apart shows that it is in a failing society most likely in Europe.",StyleGAN2
585,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000052.png,False,False,False,True,False,False,False,False,False,"Looks like a home of some sort, something full of adventure and never ending suprises",StyleGAN2
586,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000052.png,False,False,False,True,False,False,False,False,False,"Two ladies talking to each other, looks peaceful from a bygone time",StyleGAN2
587,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000052.png,False,False,False,False,False,False,False,False,True,What appears to be a a cloak draped over an unidentified object creates uncertainty in an otherwise content and serene image.  The warm tones and the soft figure at the bottom feels warm and nurturing as she appears to be cradling something in her arms.  The lines and shapes have the abstract form of an outdoor garden or a landscape.  The bright point at the center of the painting is likened to a bright ray of light beaming from beneath the cloak so the uncertainty of the unknown is calm and not fearful.,StyleGAN2
588,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000052.png,False,False,False,False,True,False,False,False,False,the colors on the picture reminds me a mad,StyleGAN2
589,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000052.png,False,False,False,True,False,False,False,False,False,the woman with children look bright and alert with lots of positive colours,StyleGAN2
590,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000198.png,False,False,False,False,True,False,False,False,False,This shape looks lie the growth that the doctor took out of my intestine.,StyleGAN2
591,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000198.png,False,False,False,False,False,True,False,False,False,This image shows like beautiful,StyleGAN2
592,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000198.png,False,False,False,True,False,False,False,False,False,Too confusing not sure what im looking at. Not my type of art,StyleGAN2
593,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000198.png,False,False,False,False,False,False,False,False,True,"I have no feelings towards this, i have no idea what it is meant to be, it is very bland",StyleGAN2
594,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000198.png,False,False,False,False,False,False,False,False,True,It looks somewhat like a manipulated stretch of a thick substance,StyleGAN2
595,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000319.png,False,False,False,False,False,False,True,False,False,lost,StyleGAN2
596,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000319.png,False,False,False,True,False,False,False,False,False,The bright red and blue are nice colors as well as the windows being open to a sunny day.,StyleGAN2
597,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000319.png,False,False,False,True,False,False,False,False,False,A lady reading a book in the late afternoon.,StyleGAN2
598,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000319.png,False,False,False,False,True,False,False,False,False,The old man looks like he has a second head growing out of his shoulder which is gross,StyleGAN2
599,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000319.png,False,False,False,False,False,False,False,True,False,Lonliness,StyleGAN2
600,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000883.png,False,False,False,False,False,False,True,False,False,The grey white figures in the background look like lost souls in the gray gloomy pits of hell.,StyleGAN2
601,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000883.png,False,False,False,False,False,False,True,False,False,In the right hand corner it looks like a scary skull is there.,StyleGAN2
602,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000883.png,False,False,False,False,False,False,False,False,True,"It is spooky because the water is mysterious and unfocused, so the viewer senses anticipation.",StyleGAN2
603,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000883.png,False,False,False,False,False,False,True,False,False,The colors seem gloomy and the shadows look scary. The closer you stare at it the more creatures seem to come to life in it. The yellow tones make it look almost extraterrestrial.,StyleGAN2
604,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000883.png,False,False,False,False,False,False,True,False,False,The doom and gloom are everywhere and the curves look like demons.,StyleGAN2
605,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000018.png,False,False,False,False,False,False,True,False,False,It looks like the subject is being attacked.,StyleGAN2
606,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000018.png,False,False,False,False,False,False,True,False,False,Something bad is about to happen,StyleGAN2
607,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000018.png,False,False,False,False,False,False,True,False,False,"the face seems to be detached from any body, but it seems that the tan and red below could be its body covered in blood, indicating that the subject was beheaded",StyleGAN2
608,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000018.png,False,False,False,False,False,False,True,False,False,"this looks like straight up murder and i don't like it, blood makes me nervous",StyleGAN2
609,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000018.png,False,False,False,False,False,False,False,True,False,"The dark, intense colors and what looks like a grim face give this one an oppressive tone.",StyleGAN2
610,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000858.png,False,False,False,True,False,False,False,False,False,nice,StyleGAN2
611,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000858.png,False,False,False,False,False,False,True,False,False,Muted tones and the shape of a skull that may perhaps be a hat causes this feeling. Everything seems somewhat confusing.,StyleGAN2
612,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000858.png,False,False,False,True,False,False,False,False,False,good,StyleGAN2
613,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000858.png,False,False,True,False,False,False,False,False,False,Good,StyleGAN2
614,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000858.png,False,False,False,False,False,True,False,False,False,This image looks like very beautiful and great,StyleGAN2
615,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000578.png,False,False,False,False,False,False,False,True,False,APPEARS AS PAGES IN A BOOK THAT THE READER CANNOT SEE WELL,StyleGAN2
616,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000578.png,False,True,False,False,False,False,False,False,False,Looks like tv White noise with a screen crack.,StyleGAN2
617,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000578.png,False,False,False,True,False,False,False,False,False,Something I would want hanging in my house. Its minimal with neutral pretty colors. Would go/match with a lot of rooms and things.,StyleGAN2
618,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000578.png,False,False,False,False,True,False,False,False,False,the tiny dots on it...,StyleGAN2
619,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000578.png,False,False,False,False,False,False,False,False,True,"Boring, just a line",StyleGAN2
620,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000526.png,False,False,False,False,False,False,True,False,False,A blurry view of a forest.,StyleGAN2
621,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000526.png,True,False,False,False,False,False,False,False,False,It's boring and there's nothing to look at. So that's funny to me.,StyleGAN2
622,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000526.png,False,False,False,True,False,False,False,False,False,This piece has neutral colors that somewhat blend together. The texture and color combination can be rather tranquil or peaceful ro look at.,StyleGAN2
623,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000526.png,False,False,False,False,False,False,False,True,False,The sepia trees made me think of the destruction of forests and the woods globally.,StyleGAN2
624,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000526.png,False,False,False,False,False,False,True,False,False,Black and grey like a gloomy day scary,StyleGAN2
625,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000297.png,False,False,False,False,False,True,False,False,False,nice,StyleGAN2
626,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000297.png,False,False,False,True,False,False,False,False,False,It looks like a quiet and peaceful place. I like the large tree against the blue sky.,StyleGAN2
627,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000297.png,False,False,True,False,False,False,False,False,False,The dark image is a tree in the shape of a human.,StyleGAN2
628,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000297.png,False,False,True,False,False,False,False,False,False,The lighting is very pretty and the muted sky is relaxing,StyleGAN2
629,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000297.png,False,False,False,False,False,True,False,False,False,This image looks beautiful,StyleGAN2
630,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000293.png,False,False,False,True,False,False,False,False,False,Artist shows good colors and great work,StyleGAN2
631,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000293.png,False,False,False,True,False,False,False,False,False,A cozy farmhouse on the rolling green hills.,StyleGAN2
632,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000293.png,False,False,False,False,True,False,False,False,False,"The grid over the whole image, and the not-quite-right shapes are unnatural and uncomfortable.",StyleGAN2
633,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000293.png,False,False,False,True,False,False,False,False,False,It is an enjoyable picture to look at that makes me feel relaxed.,StyleGAN2
634,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/lowest_NN_dist000293.png,False,False,False,True,False,False,False,False,False,The little house being surrounded with the bright blue sky and green grass makes it stand out and the scene is peaceful and relaxing.,StyleGAN2
635,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000666.png,False,False,False,False,False,False,True,False,False,"The way I see the taller figure standing over the other one makes it seem as though he is in control. The colors, especially the red, gives me a depiction of hell. In turn gives me a feeling of fear.",StyleGAN2
636,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000666.png,False,False,True,False,False,False,False,False,False,The yellow sky is brilliant behind the three spirits.,StyleGAN2
637,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000666.png,False,False,False,False,False,False,False,True,False,"It looks like the aftermath of a battle or a car accident, with the red streaks looking like blood and the red patches in the foreground looking like pools of blood or body parts.",StyleGAN2
638,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000666.png,False,False,False,False,False,True,False,False,False,I see two persons that looks like a warriors,StyleGAN2
639,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/random000666.png,False,True,False,False,False,False,False,False,False,looks like people are performing rituals.,StyleGAN2
640,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000316.png,False,True,False,False,False,False,False,False,False,it looks like a dead animal,StyleGAN2
641,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000316.png,False,False,False,True,False,False,False,False,False,Good,StyleGAN2
642,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000316.png,False,False,False,False,False,False,True,False,False,The red areas look like an axe with blood on it which is scary.,StyleGAN2
643,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000316.png,False,False,False,False,False,True,False,False,False,This image shows like excitement,StyleGAN2
644,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000316.png,False,False,False,True,False,False,False,False,False,It looks like an unusual rock formation in a desert.,StyleGAN2
645,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000815.png,False,False,False,True,False,False,False,False,False,The surroundings are colourful and the more I study it the more I enjoy finding.,StyleGAN2
